number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,state
24,0.8851427174975562,2026-03-23 17:58:46.376084,2026-03-23 17:58:46.782223,0 days 00:00:00.406139,0.7933455800842123,1.9220842717613573,0.0766227216766507,8,1.3657249929704733,1.013929538003361,0.10278639945367374,0.7599057639104962,COMPLETE
25,0.881019550342131,2026-03-23 17:58:46.805037,2026-03-23 17:58:47.122269,0 days 00:00:00.317232,0.8118300001959051,1.9155152617556666,0.13136426541033558,8,1.44332273537633,3.569823816984257,0.10820447530201685,0.7304020274363361,COMPLETE
26,0.8822316715542522,2026-03-23 17:58:47.141550,2026-03-23 17:58:47.529480,0 days 00:00:00.387930,0.7728383111243101,3.3230655973243,0.08402932209780421,8,1.299790595920197,1.1488269814926368,0.11681666717345147,0.7587933733355094,COMPLETE
27,0.8837878787878789,2026-03-23 17:58:47.550000,2026-03-23 17:58:47.883956,0 days 00:00:00.333956,0.8021483286469459,1.3316955509605455,0.11899302091442193,8,1.2644807352518936,0.32909169515550796,0.119487933754755,0.7701956137595111,COMPLETE
28,0.8811603128054741,2026-03-23 17:58:47.902767,2026-03-23 17:58:48.367616,0 days 00:00:00.464849,0.8316281847903718,1.8374425693621417,0.05412459354562146,8,2.379917004454404,0.05016905052995136,0.6862871298197484,0.6907939095057634,COMPLETE
29,0.881286412512219,2026-03-23 17:58:48.387243,2026-03-23 17:58:48.783100,0 days 00:00:00.395857,0.7488621218277184,2.8451843584555845,0.07681137358946605,8,3.149580541288356,5.87126620926705e-05,2.992869823164107,0.6477639824328913,COMPLETE
30,0.8795571847507332,2026-03-23 17:58:48.804388,2026-03-23 17:58:49.259993,0 days 00:00:00.455605,0.6934454829698626,2.545060839300965,0.06495047074576688,8,1.0244058701234713,0.5146368872347215,12.155578708325308,0.6769967145632586,COMPLETE
31,0.8843147605083089,2026-03-23 17:58:49.281613,2026-03-23 17:58:49.644572,0 days 00:00:00.362959,0.7346379079643323,1.2456793843346603,0.08425373307281132,7,1.9583179426228419,0.0011862556329207648,0.5396264023006418,0.82346679993291,COMPLETE
32,0.8825659824046921,2026-03-23 17:58:49.664986,2026-03-23 17:58:49.990661,0 days 00:00:00.325675,0.6770815229087339,2.06391357420115,0.09106922873819011,7,1.9975613425942895,0.0007677947974879289,0.555354265101886,0.8039639447586535,COMPLETE
33,0.8836842619745846,2026-03-23 17:58:50.013020,2026-03-23 17:58:50.457473,0 days 00:00:00.444453,0.7899150723382571,1.365971251649942,0.055873027660122185,7,1.5712775747335717,2.606856475512105e-05,0.15827041129721076,0.8949282503261204,COMPLETE
34,0.8830009775171066,2026-03-23 17:58:50.479341,2026-03-23 17:58:50.767295,0 days 00:00:00.287954,0.7554485233899203,0.44650480872127996,0.10990432509597631,8,1.1823714974275346,0.015417564442210319,0.07034196236244292,0.8485896935001601,COMPLETE
35,0.871891495601173,2026-03-23 17:58:50.787897,2026-03-23 17:58:51.179842,0 days 00:00:00.391945,0.6021834301509251,1.546965721279327,0.062443778929918516,7,2.7362697103424307,9.951532028379305,0.27069549746054533,0.7377084991227357,COMPLETE
36,0.8831055718475074,2026-03-23 17:58:51.200553,2026-03-23 17:58:51.499509,0 days 00:00:00.298956,0.7173528489857287,2.4308998877068477,0.14703042931769908,8,2.2683768180880066,0.006175226538060809,0.02387057359483385,0.9337706716615429,COMPLETE
37,0.8819657869012707,2026-03-23 17:58:51.519878,2026-03-23 17:58:51.882474,0 days 00:00:00.362596,0.6835609975401781,3.020529012207769,0.04986496456748003,7,1.5419215510747983,0.0013108105156366746,1.003102676964083,0.7814745410447079,COMPLETE
38,0.8831612903225806,2026-03-23 17:58:51.902296,2026-03-23 17:58:52.287642,0 days 00:00:00.385346,0.8745497190661975,1.1607426157154273,0.08232097544954818,6,1.219954180466671,3.393919865398478e-06,0.44983748077634034,0.8419301594370655,COMPLETE
39,0.8769472140762464,2026-03-23 17:58:52.307462,2026-03-23 17:58:52.797523,0 days 00:00:00.490061,0.8316205048205425,2.013088246768931,0.03237626837861466,8,9.098741877545365,0.011777068545808376,0.19162510025534318,0.803189921332007,COMPLETE
40,0.878288367546432,2026-03-23 17:58:52.818134,2026-03-23 17:58:53.230985,0 days 00:00:00.412851,0.655874821874246,4.611211174493228,0.045905047342708345,7,2.96616913683259,0.18067693659369893,1.7076985833551337,0.7149912952294396,COMPLETE
41,0.8843822091886607,2026-03-23 17:58:53.250893,2026-03-23 17:58:51.682639,-1 days +23:59:58.431746,0.7343385957659175,1.157525115724739,0.07283590507298772,7,1.8818818843744862,0.0031253536499421582,0.3651802907852098,0.8092117212245202,COMPLETE
42,0.8834193548387096,2026-03-23 17:58:51.702568,2026-03-23 17:58:52.080286,0 days 00:00:00.377718,0.7033709032013122,1.6566050870929694,0.09386921713381902,7,1.9794988462458238,0.000988020490958134,0.7321046576122251,0.7555247499471163,COMPLETE
43,0.8833763440860215,2026-03-23 17:58:52.099322,2026-03-23 17:58:52.425454,0 days 00:00:00.326132,0.7616010741972563,0.6030572623680489,0.12342023694045398,6,1.0028951461369044,1.943845395615547e-05,0.2978797067331913,0.8539806183321297,COMPLETE
44,0.880868035190616,2026-03-23 17:58:52.447235,2026-03-23 17:58:52.818882,0 days 00:00:00.371647,0.7271283761178217,1.3893571651967567,0.0668927922539836,8,1.5157844590047043,0.001962734619646917,0.07083132430867338,0.6005800047171014,COMPLETE
45,0.88424926686217,2026-03-23 17:58:52.838144,2026-03-23 17:58:53.207676,0 days 00:00:00.369532,0.7902960296649729,1.8462338740713924,0.07867018298090227,7,1.7057435827771397,0.00021597241417539045,0.03481512047503099,0.8261024245513608,COMPLETE
46,0.8834780058651027,2026-03-23 17:58:53.228201,2026-03-23 17:58:53.638568,0 days 00:00:00.410367,0.765873875371562,1.1517702527524651,0.05987185660481378,8,1.3522033251553154,0.030238497252974308,0.1617169620697524,0.8098214231757036,COMPLETE
47,0.8839667644183773,2026-03-23 17:58:53.659807,2026-03-23 17:58:53.961415,0 days 00:00:00.301608,0.736299254040452,0.046415888966250485,0.19346496001404595,6,1.1390951760753596,0.07861606957207275,0.5960003968009797,0.869850729384638,COMPLETE
48,0.877989247311828,2026-03-23 17:58:53.981234,2026-03-23 17:58:54.367132,0 days 00:00:00.385898,0.6684011698811312,2.6934726913749394,0.10342845730404161,3,3.90763391883798,0.010798600537022907,0.996579873923399,0.7730757128996519,COMPLETE
49,0.8838895405669599,2026-03-23 17:58:54.385842,2026-03-23 17:58:54.698446,0 days 00:00:00.312604,0.7062741385720777,2.2123787130019967,0.07233092705877822,7,1.8352108440901957,4.355619295102057e-05,0.36102262873462054,0.835953285784968,COMPLETE
50,0.881394916911046,2026-03-23 17:58:54.718001,2026-03-23 17:58:55.123770,0 days 00:00:00.405769,0.8007381835274342,0.7603070089402382,0.08987287319765662,5,2.114212391299626,0.0004944567039151005,3.0604302454687504,0.7454636247308191,COMPLETE
51,0.8848651026392961,2026-03-23 17:58:55.143667,2026-03-23 17:58:55.544655,0 days 00:00:00.400988,0.7899527510920119,1.7596518599638058,0.07940631113362605,7,1.6951952098220655,0.000151530062410273,0.030773140399946945,0.8275885458719311,COMPLETE
52,0.8816324535679374,2026-03-23 17:58:55.563501,2026-03-23 17:58:55.873295,0 days 00:00:00.309794,0.8207457330237609,1.6511515567551187,0.11241670816800244,7,1.735864696748581,0.0001426694134244431,0.02410482478691811,0.7938266175224467,COMPLETE
53,0.8804819159335289,2026-03-23 17:58:55.892375,2026-03-23 17:58:56.233763,0 days 00:00:00.341388,0.7791793083748964,1.5199487921214834,0.09549394753623396,6,2.3247511922496207,1.224273813557606e-06,0.012530227361947954,0.8924752305304228,COMPLETE
54,0.885227761485826,2026-03-23 17:58:56.251902,2026-03-23 17:58:56.665947,0 days 00:00:00.414045,0.8432740284128758,1.8101752795789716,0.05852199486840336,8,1.4164986739094108,8.861104439082191e-06,0.055953980564728244,0.8370710654702871,COMPLETE
55,0.883030303030303,2026-03-23 17:58:56.686958,2026-03-23 17:58:57.095519,0 days 00:00:00.408561,0.8561397014764142,1.0116839385297665,0.05864660185836575,7,1.8824008104718215,8.318057719087963e-06,0.05277930005006474,0.865463293040264,COMPLETE
56,0.8834916911045942,2026-03-23 17:58:57.115040,2026-03-23 17:58:57.549283,0 days 00:00:00.434243,0.843207427330053,2.3371436022855847,0.04975649222353937,7,1.6050201792779106,2.54283434143707e-07,0.03461571884031534,0.9144653665421887,COMPLETE
57,0.8823255131964809,2026-03-23 17:58:57.570770,2026-03-23 17:58:58.000852,0 days 00:00:00.430082,0.874312831983052,1.2212598137406832,0.0432552008589744,7,2.642156908648014,1.1747900106586425e-05,0.07717797974255794,0.8336677044834486,COMPLETE
58,0.8819872922776147,2026-03-23 17:58:58.020093,2026-03-23 17:58:58.402127,0 days 00:00:00.382034,0.8132391781320657,1.7710336186563522,0.06836686035936052,8,4.887330836151734,1.0924230053361557e-08,0.016694884005994462,0.934768592828608,COMPLETE
59,0.8836412512218963,2026-03-23 17:58:58.421055,2026-03-23 17:58:58.811842,0 days 00:00:00.390787,0.790854932772704,2.1418018264196728,0.07564039146851034,6,1.107176036587125,6.584025771819653e-07,0.09605488002713802,0.8794724931230796,COMPLETE
60,0.8682316715542523,2026-03-23 17:58:58.831859,2026-03-23 17:58:59.110093,0 days 00:00:00.278234,0.6416518368879359,1.489085411854833,0.01789528035385612,8,7.18106807676596,8.943153273602179e-05,0.03741089827801569,0.8511377829273096,COMPLETE
61,0.8844183773216031,2026-03-23 17:58:59.128673,2026-03-23 17:58:59.486372,0 days 00:00:00.357699,0.749368112999863,2.0384172382214505,0.08584166235190378,8,1.4230042006209174,0.0003708984930342375,0.1996427461911771,0.8201405453138225,COMPLETE
62,0.8831837732160313,2026-03-23 17:58:59.504233,2026-03-23 17:58:59.843150,0 days 00:00:00.338917,0.7477439616192647,1.939714809716371,0.10092520772970817,8,1.4942900177912068,0.00033912255006875896,0.25858917431069445,0.7986566632065538,COMPLETE
63,0.8845933528836754,2026-03-23 17:58:59.863434,2026-03-23 17:59:00.208515,0 days 00:00:00.345081,0.7776802433897214,2.374865121311828,0.08800931456781348,8,1.279198897009676,0.0001787278757360133,0.1576271361424011,0.829298756255849,COMPLETE
64,0.8834467253176931,2026-03-23 17:59:00.227133,2026-03-23 17:59:00.617248,0 days 00:00:00.390115,0.8318885897367124,2.602964004410339,0.06498352441126405,8,1.3108926252874125,3.865768935778247e-05,0.14353798619808134,0.7822154250100957,COMPLETE
65,0.8835024437927664,2026-03-23 17:59:00.636605,2026-03-23 17:59:01.034301,0 days 00:00:00.397696,0.7756803041280798,2.307419041651998,0.07171502474276932,8,1.2087920745660998,0.00014350612106504574,0.20977747590061546,0.7689557755833781,COMPLETE
66,0.8826735092864124,2026-03-23 17:59:01.057413,2026-03-23 17:59:01.346418,0 days 00:00:00.289005,0.8055443171598134,2.8640992957319567,0.11881946802548451,8,1.7083791103617734,4.156558556412854e-06,0.05036726789602572,0.834580118216563,COMPLETE
67,0.8826783968719453,2026-03-23 17:59:01.365282,2026-03-23 17:59:01.762766,0 days 00:00:00.397484,0.76013803119319,2.4845741889728634,0.08745073923235132,4,1.4010280853851687,9.598574879754641e-05,0.07617495208829105,0.8130286850847486,COMPLETE
68,0.8848260019550342,2026-03-23 17:59:01.778804,2026-03-23 17:59:02.198328,0 days 00:00:00.419524,0.7884254782865948,3.0422242677845373,0.05292606830919417,8,1.0827094305185676,0.0002578570459772543,0.09361427608270165,0.859224478108666,COMPLETE
69,0.8833597262952102,2026-03-23 17:59:02.216517,2026-03-23 17:59:02.578351,0 days 00:00:00.361834,0.8466295442364951,3.2678218048300436,0.05362072618449438,8,1.100486451780001,0.00022350801322799382,0.01849695556181141,0.9051491477199369,COMPLETE
70,0.8811241446725318,2026-03-23 17:59:02.598212,2026-03-23 17:59:03.131104,0 days 00:00:00.532892,0.8213162677856617,2.653124970858089,0.03170216996382845,8,1.270811803558254,1.1720185931776326e-05,8.314531468732582,0.8585791689640234,COMPLETE
71,0.8838484848484849,2026-03-23 17:59:03.150222,2026-03-23 17:59:03.519086,0 days 00:00:00.368864,0.7879243158887334,3.062025576872742,0.05946888592902784,8,1.453604887623833,0.0005918301740302276,0.10293955986772482,0.8792415317759702,COMPLETE
72,0.8851075268817205,2026-03-23 17:59:03.538072,2026-03-23 17:59:03.940898,0 days 00:00:00.402826,0.8004638071708101,2.066171700602365,0.046380491950601566,8,1.0626491109582274,0.00200703072837482,0.1326686222896999,0.8405220133170781,COMPLETE
73,0.8849071358748778,2026-03-23 17:59:03.961450,2026-03-23 17:59:04.341112,0 days 00:00:00.379662,0.8008846206874738,3.4397847671460764,0.04599521529676306,8,1.0625835656779805,3.24807663902574e-05,0.1341307950583029,0.8442792345160443,COMPLETE
74,0.8835131964809384,2026-03-23 17:59:04.365595,2026-03-23 17:59:04.884881,0 days 00:00:00.519286,0.7962477821809905,2.092863111850763,0.026580865118008407,8,1.0466971307526909,1.9344593759383616e-05,0.05906804748022122,0.8448538909018282,COMPLETE
75,0.883811339198436,2026-03-23 17:59:04.903056,2026-03-23 17:59:05.335724,0 days 00:00:00.432668,0.780877524474586,3.9144676249094674,0.03558794192493416,8,1.1511028221926887,3.43794172730517e-05,0.13045721711696665,0.82615480612898,COMPLETE
76,0.8823890518084068,2026-03-23 17:59:05.355753,2026-03-23 17:59:05.743911,0 days 00:00:00.388158,0.8287162198139667,3.6274263407249254,0.04543869073884909,8,1.001769453109005,5.279941257296698e-05,0.04259658848068109,0.8591999215324037,COMPLETE
77,0.8837585532746823,2026-03-23 17:59:05.763231,2026-03-23 17:59:06.141832,0 days 00:00:00.378601,0.7999562174509891,3.544977284210271,0.04857660900319382,8,1.2097625015620717,6.536411460195909e-06,0.0903353113974531,0.8451836832724938,COMPLETE
78,0.8824242424242423,2026-03-23 17:59:06.159163,2026-03-23 17:59:06.582206,0 days 00:00:00.423043,0.9910158684295107,4.263624740944185,0.041997369205162706,8,1.3318515955972003,0.0003209093565276792,0.1935925820865171,0.7927512079257857,COMPLETE
79,0.8815669599217987,2026-03-23 17:59:06.601075,2026-03-23 17:59:06.960314,0 days 00:00:00.359239,0.7535808723095151,3.1481668363318804,0.04030853007747368,8,1.1171330216978834,1.5411253603677861,0.06066583465137465,0.8196477098949144,COMPLETE
80,0.8851280547409579,2026-03-23 17:59:06.980421,2026-03-23 17:59:07.492027,0 days 00:00:00.511606,0.807737614326498,1.8752432488691584,0.035375411383843175,8,1.0731092825249886,2.5873006656481737e-06,0.16790800376007406,0.8346064192866256,COMPLETE
81,0.8836725317693059,2026-03-23 17:59:07.510756,2026-03-23 17:59:07.863546,0 days 00:00:00.352790,0.8092994120521346,3.4406834415020198,0.05491568050633915,8,1.2590838339421406,3.035983460710205e-06,0.1763766641842497,0.8378550043944839,COMPLETE
82,0.8749217986314761,2026-03-23 17:59:07.885650,2026-03-23 17:59:08.163800,0 days 00:00:00.278150,0.7693368694589557,1.7640090605932621,0.028847148156951257,8,1.0596893628678334,8.33295465442407e-05,0.23582657874610985,0.8293088591447866,COMPLETE
83,0.8838826979472142,2026-03-23 17:59:08.181247,2026-03-23 17:59:08.590933,0 days 00:00:00.409686,0.8232440593364774,1.9441014088255997,0.033800104172032476,8,1.1670108168280444,1.2655705005074914e-07,0.13934642891596555,0.8599285769743341,COMPLETE
84,0.8823880742913002,2026-03-23 17:59:08.610990,2026-03-23 17:59:09.018382,0 days 00:00:00.407392,0.8387690833720922,2.4028743699854176,0.036447764833610556,8,1.3470008977432328,1.5673336552117913e-06,0.08838196182113404,0.870320843142908,COMPLETE
85,0.8806500488758555,2026-03-23 17:59:09.039199,2026-03-23 17:59:09.365488,0 days 00:00:00.326289,0.8543344541709744,3.7854059319772353,0.048077091066610116,8,1.442557107899438,0.00154593473931296,0.11000464876257053,0.8023752748108443,COMPLETE
86,0.8842629521016618,2026-03-23 17:59:09.391233,2026-03-23 17:59:09.803976,0 days 00:00:00.412743,0.7855289654216261,2.2155391372831152,0.0400519860429002,8,1.080725317702208,1.3200460222246882e-05,0.03076301584735843,0.8136626837974281,COMPLETE
87,0.8855522971652003,2026-03-23 17:59:09.823644,2026-03-23 17:59:10.151819,0 days 00:00:00.328175,0.7667904610916533,2.8891123613611467,0.08048364134151877,8,1.2091094229847266,0.0006790748314696735,0.04664263833139514,0.8516876347428131,COMPLETE
88,0.8854252199413489,2026-03-23 17:59:10.174395,2026-03-23 17:59:10.511617,0 days 00:00:00.337222,0.7704618455480428,2.866840885234466,0.062267785585490454,8,1.2449420914003262,0.0008418316058398189,0.04428276867526972,0.844339435726348,COMPLETE
89,0.8838435972629521,2026-03-23 17:59:10.529231,2026-03-23 17:59:10.987071,0 days 00:00:00.457840,0.7687805293240496,3.1348765646677177,0.062653668471483,8,1.1867279532008872,7.40581058332869e-07,0.042849144466711356,0.8835099955381397,COMPLETE
90,0.8835904203323559,2026-03-23 17:59:11.006587,2026-03-23 17:59:11.378199,0 days 00:00:00.371612,0.8692802291054545,2.9049131510216566,0.05757023525581575,8,1.0001824402797925,0.000864230123472764,0.022250537003368837,0.8981050229195564,COMPLETE
91,0.8838826979472141,2026-03-23 17:59:11.396400,2026-03-23 17:59:11.699891,0 days 00:00:00.303491,0.796055085175789,3.3566576311707492,0.07883710589166718,8,1.252031610406805,2.871376055313191e-05,0.06180807459731898,0.8509069396931518,COMPLETE
92,0.8841143695014663,2026-03-23 17:59:11.719836,2026-03-23 17:59:12.081713,0 days 00:00:00.361877,0.8120035010892156,2.9915134230462774,0.052995612670078004,8,1.1408708301948332,0.0023453284706066745,0.04372675270494162,0.8660561646137649,COMPLETE
93,0.8834213098729227,2026-03-23 17:59:12.099940,2026-03-23 17:59:12.478863,0 days 00:00:00.378923,0.7743850228888786,2.701372218741257,0.06829517877898099,8,1.6216492037643422,0.005939095657185378,0.0811989103794085,0.8397079288013878,COMPLETE
94,0.8832981427174975,2026-03-23 17:59:12.500038,2026-03-23 17:59:12.907301,0 days 00:00:00.407263,0.758406609469423,2.4892850003760376,0.046513865356777435,8,1.0713666656722214,0.00018118807034375614,0.027995664439903256,0.8296934114835456,COMPLETE
95,0.8839110459433039,2026-03-23 17:59:12.925857,2026-03-23 17:59:13.288485,0 days 00:00:00.362628,0.7816505315140104,2.7518858680494973,0.06309251532780968,8,1.2974968210801112,0.00047272370373972424,0.11524844527783012,0.8502949010068568,COMPLETE
96,0.8846627565982405,2026-03-23 17:59:13.310740,2026-03-23 17:59:13.655228,0 days 00:00:00.344488,0.8866930182900207,1.6704462519602128,0.07966614662003976,8,1.5332927747284582,6.919731111155173e-05,0.01479860908046947,0.8428191868448512,COMPLETE
97,0.8838758553274682,2026-03-23 17:59:13.676450,2026-03-23 17:59:14.063683,0 days 00:00:00.387233,0.9056938340028636,1.8917119730348773,0.05159581785532808,8,1.208800681794746,6.0299433493456686e-05,0.012676189286853904,0.8852895489254302,COMPLETE
98,0.882859237536657,2026-03-23 17:59:14.086675,2026-03-23 17:59:14.454092,0 days 00:00:00.367417,0.8871460201099622,1.663791933203508,0.08051796630899073,7,1.5210164030264566,8.238184210244433e-06,0.01799845228433159,0.872005225630058,COMPLETE
99,0.8853616813294233,2026-03-23 17:59:14.473815,2026-03-23 17:59:14.812177,0 days 00:00:00.338362,0.9368878976000101,1.6103114947811252,0.09814922497896186,8,1.3804444137123797,0.0007609797532307199,0.010481732417634478,0.8394312103170961,COMPLETE
100,0.8842082111436951,2026-03-23 17:59:14.831743,2026-03-23 17:59:15.340104,0 days 00:00:00.508361,0.9460551980970835,1.5844509759173362,0.04288973716668857,7,1.3768144047581083,0.004206661947794088,0.06593179469853198,0.8638696694881953,COMPLETE
101,0.8849784946236559,2026-03-23 17:59:15.360631,2026-03-23 17:59:15.711609,0 days 00:00:00.350978,0.9163895988515154,1.384555236430434,0.0946520968432985,8,1.589131903284497,0.0010027180546067966,0.010129673002076366,0.8449011571835708,COMPLETE
102,0.8860879765395895,2026-03-23 17:59:15.732248,2026-03-23 17:59:16.135571,0 days 00:00:00.403323,0.9199898832030673,1.3900949445551278,0.10085858455293102,8,1.048617320666466,0.0007209584336311277,0.010494605735259127,0.8391632606998969,COMPLETE
103,0.8848787878787879,2026-03-23 17:59:16.159318,2026-03-23 17:59:16.506745,0 days 00:00:00.347427,0.9237240938784386,1.3132700511189386,0.09684173671239457,8,1.6467688063741666,0.0017009004323364717,0.01003835429999646,0.8080103409305872,COMPLETE
104,0.8863695014662757,2026-03-23 17:59:16.527537,2026-03-23 17:59:16.868366,0 days 00:00:00.340829,0.9162731757043877,1.3055912207458464,0.09894581899794885,8,1.164759432735861,0.0007700686219668635,0.012948502836715668,0.8080559172123939,COMPLETE
105,0.8853870967741936,2026-03-23 17:59:16.890928,2026-03-23 17:59:17.242460,0 days 00:00:00.351532,0.9249455087818403,1.457457488539737,0.10820477444213279,8,1.0445025091898448,0.0008741535888702921,0.012406632875565288,0.8184330485460806,COMPLETE
106,0.8748660801564028,2026-03-23 17:59:17.263257,2026-03-23 17:59:17.581905,0 days 00:00:00.318648,0.917771496343466,0.9864727869672212,0.14981523859897317,8,11.973400080078637,0.0007572804892967053,0.012782780266767331,0.7883418607962565,COMPLETE
107,0.8818084066471163,2026-03-23 17:59:17.600819,2026-03-23 17:59:17.917734,0 days 00:00:00.316915,0.9398593947630591,1.4346450334456238,0.12998114285446502,8,1.131062114578666,0.0034709700252345947,0.020852633882942707,0.8178781091854198,COMPLETE
108,0.8839042033235581,2026-03-23 17:59:17.936507,2026-03-23 17:59:18.249351,0 days 00:00:00.312844,0.9866352664600615,1.0694757715473189,0.10772877294391368,8,1.2371433299725336,0.0011975185595014105,0.011205295138408572,0.7759227600616339,COMPLETE
109,0.8851202346041056,2026-03-23 17:59:18.268183,2026-03-23 17:59:18.631121,0 days 00:00:00.362938,0.9630814204253463,1.5445004423210182,0.11526629477800004,5,1.3569715054416704,0.007581115202824758,0.010033812783754162,0.7604665624896328,COMPLETE
110,0.8842766373411536,2026-03-23 17:59:18.651881,2026-03-23 17:59:18.988181,0 days 00:00:00.336300,0.969164908914173,1.2704498021428017,0.11229237375994927,8,1.1648658091252353,0.00895430045646482,0.015116610993024783,0.7617464728555892,COMPLETE
111,0.8814330400782013,2026-03-23 17:59:19.007998,2026-03-23 17:59:19.408180,0 days 00:00:00.400182,0.967510598581252,1.4382341918784949,0.10111889345972995,4,1.3494066138148808,0.022975117998095044,0.010166286917090435,0.7406412598930854,COMPLETE
112,0.8854936461388074,2026-03-23 17:59:19.428046,2026-03-23 17:59:19.746526,0 days 00:00:00.318480,0.9484444523871034,1.5270767871166098,0.117709002882958,8,1.4381154588132337,0.002433311994885718,0.014638113094118605,0.7312497387004099,COMPLETE
113,0.8816832844574781,2026-03-23 17:59:19.768405,2026-03-23 17:59:20.073102,0 days 00:00:00.304697,0.9573670700951383,1.541593288440341,0.13792565575757285,5,1.0507518403431222,0.0021034320000481205,0.014628769516575036,0.7150437727721803,COMPLETE
114,0.8821241446725319,2026-03-23 17:59:20.094274,2026-03-23 17:59:20.410788,0 days 00:00:00.316514,0.9405099501550328,1.7976451084376737,0.11998002237968661,5,1.4246852973002069,0.0074886798090136745,0.01713228874161776,0.725967121673761,COMPLETE
115,0.8791182795698924,2026-03-23 17:59:20.430436,2026-03-23 17:59:20.718616,0 days 00:00:00.288180,0.9273471024718916,0.7840716671721936,0.16636954270534876,5,1.300873564608275,0.00051479106875374,0.02011446108468558,0.7049207871579578,COMPLETE
116,0.8813636363636363,2026-03-23 17:59:20.736549,2026-03-23 17:59:21.064141,0 days 00:00:00.327592,0.9566146108130257,1.8700089189945635,0.09928103325793905,5,1.2110308857265482,0.0027634248421369093,0.01273469374279076,0.7471183382837584,COMPLETE
117,0.8830987292277614,2026-03-23 17:59:21.080977,2026-03-23 17:59:21.356459,0 days 00:00:00.275482,0.9473085951965299,1.5035038999991108,0.11395374980961885,8,1.474720599804077,0.13382177780611001,0.028458221889386234,0.7315842452505541,COMPLETE
118,0.884047898338221,2026-03-23 17:59:21.374064,2026-03-23 17:59:21.677781,0 days 00:00:00.303717,0.9738791372291862,1.5863992085874015,0.12588005621059928,8,1.1133198850007975,0.0006244509594469799,0.022367888112352272,0.7967940763976122,COMPLETE
119,0.8828993157380254,2026-03-23 17:59:21.702417,2026-03-23 17:59:22.029356,0 days 00:00:00.326939,0.9351868969366046,1.2760029065548038,0.1387138205237009,8,1.0355114951866988,0.7731914350149205,0.01486666219515731,0.6850216782965605,COMPLETE
120,0.8845112414467253,2026-03-23 17:59:22.050304,2026-03-23 17:59:22.364879,0 days 00:00:00.314575,0.9789570914812821,1.964878500792417,0.1064411807850906,8,1.3738874658700082,0.018371392086872586,0.012086857300018372,0.7501752775266035,COMPLETE
121,0.8849061583577713,2026-03-23 17:59:22.384140,2026-03-23 17:59:22.728851,0 days 00:00:00.344711,0.9131449008148717,1.3896262819240175,0.0907731839771854,8,1.2721144933578206,0.0011354332492297154,0.010234558141586988,0.8534684556437676,COMPLETE
122,0.8822013685239491,2026-03-23 17:59:22.748323,2026-03-23 17:59:23.083836,0 days 00:00:00.335513,0.8999589769542231,1.6886586514630197,0.09582681031959178,8,1.1806719827014864,0.0015835980292932999,0.014050543970864554,0.7643531037803515,COMPLETE
123,0.8832463343108505,2026-03-23 17:59:23.104207,2026-03-23 17:59:23.458884,0 days 00:00:00.354677,0.9999497973779585,1.3954350116062868,0.08498655432202866,8,1.582964162995074,0.0008348704677584746,0.017901245104795672,0.8226485708933461,COMPLETE
124,0.8845874877810362,2026-03-23 17:59:23.480402,2026-03-23 17:59:21.856871,-1 days +23:59:58.376469,0.914198501741305,1.1067314570037512,0.07420865022975245,8,1.3390419903116118,0.0004072136260484893,0.025580672530269934,0.835518006172589,COMPLETE
125,0.8825620723362658,2026-03-23 17:59:21.875925,2026-03-23 17:59:22.244693,0 days 00:00:00.368768,0.9505598617153304,1.2016199789446467,0.11660651025276857,4,1.0038452180076143,0.004397208157652117,0.01198410990667941,0.8113102952992838,COMPLETE
126,0.8843069403714565,2026-03-23 17:59:22.263452,2026-03-23 17:59:22.578046,0 days 00:00:00.314594,0.9237165832328835,2.125413249012294,0.1026024201544864,8,1.7880515876551548,0.002372005116689111,0.016930319457942947,0.777249801404701,COMPLETE
127,0.8855171065493646,2026-03-23 17:59:22.599692,2026-03-23 17:59:22.931178,0 days 00:00:00.331486,0.9346781405192148,1.5428062634472963,0.09369914724015457,8,1.1124234923477536,0.001084612785277736,0.038890275389173,0.8343131839738731,COMPLETE
128,0.8876754643206257,2026-03-23 17:59:22.950014,2026-03-23 17:59:23.286093,0 days 00:00:00.336079,0.966919960491675,1.7647130056384257,0.10849362114482801,8,1.1018771966721155,0.00028804597905392795,0.036385493114452085,0.8326667062768075,COMPLETE
129,0.8844046920821114,2026-03-23 17:59:23.305562,2026-03-23 17:59:23.641541,0 days 00:00:00.335979,0.9327493522765691,1.8269014819169243,0.10744353601265123,8,1.1628303115374137,2.266051374019598e-06,0.03250225226815792,0.8034060081936656,COMPLETE
130,0.8780625610948191,2026-03-23 17:59:23.662786,2026-03-23 17:59:23.984462,0 days 00:00:00.321676,0.9641889696268138,1.7158872367534541,0.0102934672512002,8,1.2469550710850517,0.0003013764886730131,0.04976892282438283,0.7854728148466387,COMPLETE
131,0.8829042033235581,2026-03-23 17:59:24.010650,2026-03-23 17:59:24.353746,0 days 00:00:00.343096,0.9537832288833682,1.5371797124267501,0.12204314541532386,8,1.084231500015913,0.0006760908767054277,0.03711663287245235,0.8241037627695305,COMPLETE
